,day,LCLid,energy_sum
2726,5/1/2013,MAC003239,6.173
2727,5/2/2013,MAC003239,5.965
2728,5/3/2013,MAC003239,6.744
2729,5/4/2013,MAC003239,6.26
2730,5/5/2013,MAC003239,6.398
2731,5/6/2013,MAC003239,6.61
2732,5/7/2013,MAC003239,5.865
2733,5/8/2013,MAC003239,7.198
2734,5/9/2013,MAC003239,7.67
2735,5/10/2013,MAC003239,5.48
2736,5/11/2013,MAC003239,7.486
2737,5/12/2013,MAC003239,6.968
2738,5/13/2013,MAC003239,6.472
2739,5/14/2013,MAC003239,6.382
2740,5/15/2013,MAC003239,5.561
2741,5/16/2013,MAC003239,6.737
2742,5/17/2013,MAC003239,12.831
2743,5/18/2013,MAC003239,6.153
2744,5/19/2013,MAC003239,6.127
2745,5/20/2013,MAC003239,7.457
2746,5/21/2013,MAC003239,7.8560001
2747,5/22/2013,MAC003239,5.551
2748,5/23/2013,MAC003239,5.94
2749,5/24/2013,MAC003239,11.3369999
2750,5/25/2013,MAC003239,5.947
2751,5/26/2013,MAC003239,6.598
2752,5/27/2013,MAC003239,6.697
2753,5/28/2013,MAC003239,5.932
2754,5/29/2013,MAC003239,7.842
2755,5/30/2013,MAC003239,7.932
2756,5/31/2013,MAC003239,6.202
2757,6/1/2013,MAC003239,5.792
2758,6/2/2013,MAC003239,5.988
2759,6/3/2013,MAC003239,6.923
2760,6/4/2013,MAC003239,5.497
2761,6/5/2013,MAC003239,5.705
2762,6/6/2013,MAC003239,5.799
2763,6/7/2013,MAC003239,6.024
2764,6/8/2013,MAC003239,6.378
2765,6/9/2013,MAC003239,6.366
2766,6/10/2013,MAC003239,4.245
2767,6/11/2013,MAC003239,3.674
2768,6/12/2013,MAC003239,3.789
2769,6/13/2013,MAC003239,3.612
2770,6/14/2013,MAC003239,6.144
2771,6/15/2013,MAC003239,7.003
2772,6/16/2013,MAC003239,5.374
2773,6/17/2013,MAC003239,6.196
2774,6/18/2013,MAC003239,5.6
2775,6/19/2013,MAC003239,6.268
2776,6/20/2013,MAC003239,5.337
2777,6/21/2013,MAC003239,5.316
2778,6/22/2013,MAC003239,5.993
2779,6/23/2013,MAC003239,5.967
2780,6/24/2013,MAC003239,6.054
2781,6/25/2013,MAC003239,5.075
2782,6/26/2013,MAC003239,5.501
2783,6/27/2013,MAC003239,6.789
2784,6/28/2013,MAC003239,5.982
2785,6/29/2013,MAC003239,5.641
2786,6/30/2013,MAC003239,5.136
2787,7/1/2013,MAC003239,6.041
2788,7/2/2013,MAC003239,5.948
2789,7/3/2013,MAC003239,6.029
2790,7/4/2013,MAC003239,5.572
2791,7/5/2013,MAC003239,5.059
2792,7/6/2013,MAC003239,4.788
2793,7/7/2013,MAC003239,6.228
2794,7/8/2013,MAC003239,6.418
2795,7/9/2013,MAC003239,5.559
2796,7/10/2013,MAC003239,5.576
2797,7/11/2013,MAC003239,5.64
2798,7/12/2013,MAC003239,5.355
2799,7/13/2013,MAC003239,5.705
2800,7/14/2013,MAC003239,5.771
2801,7/15/2013,MAC003239,5.866
2802,7/16/2013,MAC003239,5.807
2803,7/17/2013,MAC003239,5.443
2804,7/18/2013,MAC003239,5.593
2805,7/19/2013,MAC003239,5.619
2806,7/20/2013,MAC003239,5.516
2807,7/21/2013,MAC003239,7.236
2808,7/22/2013,MAC003239,5.19
2809,7/23/2013,MAC003239,5.641
2810,7/24/2013,MAC003239,6.18
2811,7/25/2013,MAC003239,5.418
2812,7/26/2013,MAC003239,5.668
2813,7/27/2013,MAC003239,6.438
2814,7/28/2013,MAC003239,6.304
2815,7/29/2013,MAC003239,6.432
2816,7/30/2013,MAC003239,5.633
2817,7/31/2013,MAC003239,5.647
2818,8/1/2013,MAC003239,5.776
2819,8/2/2013,MAC003239,5.95
2820,8/3/2013,MAC003239,6.095
2821,8/4/2013,MAC003239,6.536
2822,8/5/2013,MAC003239,5.524
2823,8/6/2013,MAC003239,6.032
2824,8/7/2013,MAC003239,5.492
2825,8/8/2013,MAC003239,5.49
2826,8/9/2013,MAC003239,6.022
2827,8/10/2013,MAC003239,5.902
2828,8/11/2013,MAC003239,5.815
2829,8/12/2013,MAC003239,5.57
2830,8/13/2013,MAC003239,5.821
2831,8/14/2013,MAC003239,6.996
2832,8/15/2013,MAC003239,5.793
2833,8/16/2013,MAC003239,5.709
2834,8/17/2013,MAC003239,6.503
2835,8/18/2013,MAC003239,6.58
2836,8/19/2013,MAC003239,5.681
2837,8/20/2013,MAC003239,5.39
2838,8/21/2013,MAC003239,5.914
2839,8/22/2013,MAC003239,6.246
2840,8/23/2013,MAC003239,5.999
2841,8/24/2013,MAC003239,6.863
2842,8/25/2013,MAC003239,6.344
2843,8/26/2013,MAC003239,6.65
2844,8/27/2013,MAC003239,5.545
2845,8/28/2013,MAC003239,6.27
2846,8/29/2013,MAC003239,5.635
2847,8/30/2013,MAC003239,6.361
2848,8/31/2013,MAC003239,5.782
2849,9/1/2013,MAC003239,6.295
2850,9/2/2013,MAC003239,5.625
2851,9/3/2013,MAC003239,5.751
2852,9/4/2013,MAC003239,5.781
2853,9/5/2013,MAC003239,5.795
2854,9/6/2013,MAC003239,5.957
2855,9/7/2013,MAC003239,7.022
2856,9/8/2013,MAC003239,6.415
2857,9/9/2013,MAC003239,6.523
2858,9/10/2013,MAC003239,7.427
2859,9/11/2013,MAC003239,7.492
2860,9/12/2013,MAC003239,6.535
2861,9/13/2013,MAC003239,6.407
2862,9/14/2013,MAC003239,6.773
2863,9/15/2013,MAC003239,6.416
2864,9/16/2013,MAC003239,5.956
2865,9/17/2013,MAC003239,6.54
2866,9/18/2013,MAC003239,6.04
2867,9/19/2013,MAC003239,6.87
2868,9/20/2013,MAC003239,6.224
2869,9/21/2013,MAC003239,7.23
2870,9/22/2013,MAC003239,6.734
2871,9/23/2013,MAC003239,7.359
2872,9/24/2013,MAC003239,6.713
2873,9/25/2013,MAC003239,6.935
2874,9/26/2013,MAC003239,6.826
2875,9/27/2013,MAC003239,6.853
2876,9/28/2013,MAC003239,7.261
2877,9/29/2013,MAC003239,7.061
2878,9/30/2013,MAC003239,6.599
2879,10/1/2013,MAC003239,6.849
2880,10/2/2013,MAC003239,6.635
2881,10/3/2013,MAC003239,7.033
2882,10/4/2013,MAC003239,6.18
2883,10/5/2013,MAC003239,6.647
2884,10/6/2013,MAC003239,6.224
2885,10/7/2013,MAC003239,7.179
2886,10/8/2013,MAC003239,7.032
2887,10/9/2013,MAC003239,8.121
2888,10/10/2013,MAC003239,9.09
2889,10/11/2013,MAC003239,7.476
2890,10/12/2013,MAC003239,6.308
2891,10/13/2013,MAC003239,7.395
2892,10/14/2013,MAC003239,6.825
2893,10/15/2013,MAC003239,7.108
2894,10/16/2013,MAC003239,7.589
2895,10/17/2013,MAC003239,6.767
2896,10/18/2013,MAC003239,7.525
2897,10/19/2013,MAC003239,7.491
2898,10/20/2013,MAC003239,5.974
2899,10/21/2013,MAC003239,6.552
2900,10/22/2013,MAC003239,7.392
2901,10/23/2013,MAC003239,7.252
2902,10/24/2013,MAC003239,7.078
2903,10/25/2013,MAC003239,7.102
2904,10/26/2013,MAC003239,7.493
2905,10/27/2013,MAC003239,6.436
2906,10/28/2013,MAC003239,7.197
2907,10/29/2013,MAC003239,7.547
2908,10/30/2013,MAC003239,6.297
2909,10/31/2013,MAC003239,7.337
2910,11/1/2013,MAC003239,8.365
2911,11/2/2013,MAC003239,7.894
2912,11/3/2013,MAC003239,6.322
2913,11/4/2013,MAC003239,9.634
2914,11/5/2013,MAC003239,7.9
2915,11/6/2013,MAC003239,7.244
2916,11/7/2013,MAC003239,7.57
2917,11/8/2013,MAC003239,8.142
2918,11/9/2013,MAC003239,7.761
2919,11/10/2013,MAC003239,7.466
2920,11/11/2013,MAC003239,8.742
2921,11/12/2013,MAC003239,6.537
2922,11/13/2013,MAC003239,7.343
2923,11/14/2013,MAC003239,7.355
2924,11/15/2013,MAC003239,8.795
2925,11/16/2013,MAC003239,6.374
2926,11/17/2013,MAC003239,6.519
2927,11/18/2013,MAC003239,7.606
2928,11/19/2013,MAC003239,8.037
2929,11/20/2013,MAC003239,7.833
2930,11/21/2013,MAC003239,7.929
2931,11/22/2013,MAC003239,9.039
2932,11/23/2013,MAC003239,7.973
2933,11/24/2013,MAC003239,7.458
2934,11/25/2013,MAC003239,8.287
2935,11/26/2013,MAC003239,8.222
2936,11/27/2013,MAC003239,8.224
2937,11/28/2013,MAC003239,8.496
2938,11/29/2013,MAC003239,7.366
2939,11/30/2013,MAC003239,7.917
2940,12/1/2013,MAC003239,7.931
2941,12/2/2013,MAC003239,9.106
2942,12/3/2013,MAC003239,8.684
2943,12/4/2013,MAC003239,14.763
2944,12/5/2013,MAC003239,16.135
2945,12/6/2013,MAC003239,7.372
2946,12/7/2013,MAC003239,8.513
2947,12/8/2013,MAC003239,8.49
2948,12/9/2013,MAC003239,7.482
2949,12/10/2013,MAC003239,7.704
2950,12/11/2013,MAC003239,10.057
2951,12/12/2013,MAC003239,7.693
2952,12/13/2013,MAC003239,9.299
2953,12/14/2013,MAC003239,6.623
2954,12/15/2013,MAC003239,7.316
2955,12/16/2013,MAC003239,8.477
2956,12/17/2013,MAC003239,10.459
2957,12/18/2013,MAC003239,7.513
2958,12/19/2013,MAC003239,8.062
2959,12/20/2013,MAC003239,8.221
2960,12/21/2013,MAC003239,8.994
2961,12/22/2013,MAC003239,6.237
2962,12/23/2013,MAC003239,11.294
2963,12/24/2013,MAC003239,11.62
2964,12/25/2013,MAC003239,7.702
2965,12/26/2013,MAC003239,9.142
2966,12/27/2013,MAC003239,8.573
2967,12/28/2013,MAC003239,9.123
2968,12/29/2013,MAC003239,7.441
2969,12/30/2013,MAC003239,8.434
2970,12/31/2013,MAC003239,8.661
2971,1/1/2014,MAC003239,11.887
2972,1/2/2014,MAC003239,7.216
2973,1/3/2014,MAC003239,8.012
2974,1/4/2014,MAC003239,8.813
2975,1/5/2014,MAC003239,7.475
2976,1/6/2014,MAC003239,8.288
2977,1/7/2014,MAC003239,8.471
2978,1/8/2014,MAC003239,8.015
2979,1/9/2014,MAC003239,7.819
2980,1/10/2014,MAC003239,7.949
2981,1/11/2014,MAC003239,7.775
2982,1/12/2014,MAC003239,8.011
2983,1/13/2014,MAC003239,8.489
2984,1/14/2014,MAC003239,8.22
2985,1/15/2014,MAC003239,7.297
2986,1/16/2014,MAC003239,8.098
2987,1/17/2014,MAC003239,7.551
2988,1/18/2014,MAC003239,7.65
2989,1/19/2014,MAC003239,7.263
2990,1/20/2014,MAC003239,8.519
2991,1/21/2014,MAC003239,13.297
2992,1/22/2014,MAC003239,7.206
2993,1/23/2014,MAC003239,7.657
2994,1/24/2014,MAC003239,5.719
2995,1/25/2014,MAC003239,10.571
2996,1/26/2014,MAC003239,8.507
2997,1/27/2014,MAC003239,8.877
2998,1/28/2014,MAC003239,7.731
2999,1/29/2014,MAC003239,7.726
3000,1/30/2014,MAC003239,9.595
3001,1/31/2014,MAC003239,6.76
3002,2/1/2014,MAC003239,8.455
3003,2/2/2014,MAC003239,6.045
3004,2/3/2014,MAC003239,11.23
3005,2/4/2014,MAC003239,7.566
3006,2/5/2014,MAC003239,8.049
3007,2/6/2014,MAC003239,8.236
3008,2/7/2014,MAC003239,7.885
3009,2/8/2014,MAC003239,7.946
3010,2/9/2014,MAC003239,7.23
3011,2/10/2014,MAC003239,10.966
3012,2/11/2014,MAC003239,7.02
3013,2/12/2014,MAC003239,9.135
3014,2/13/2014,MAC003239,6.636
3015,2/14/2014,MAC003239,8.6209999
3016,2/15/2014,MAC003239,7.066
3017,2/16/2014,MAC003239,7.446
3018,2/17/2014,MAC003239,8.707
3019,2/18/2014,MAC003239,7.95
3020,2/19/2014,MAC003239,7.318
3021,2/20/2014,MAC003239,7.361
3022,2/21/2014,MAC003239,7.414
3023,2/22/2014,MAC003239,6.886
3024,2/23/2014,MAC003239,7.383
3025,2/24/2014,MAC003239,7.798
3026,2/25/2014,MAC003239,7.302
3027,2/26/2014,MAC003239,7.156
3028,2/27/2014,MAC003239,6.787
3029,2/28/2014,MAC003239,0.089
3030,9/19/2012,MAC003252,8.569
3031,9/20/2012,MAC003252,10.661
3032,9/21/2012,MAC003252,14.055
3033,9/22/2012,MAC003252,15.648
3034,9/23/2012,MAC003252,8.701
3035,9/24/2012,MAC003252,0.112
3036,9/25/2012,MAC003252,11.691
3037,9/26/2012,MAC003252,12.396
3038,9/27/2012,MAC003252,11.1180001
3039,9/28/2012,MAC003252,11.385
3040,9/29/2012,MAC003252,14.514
3041,9/30/2012,MAC003252,12.262
3042,10/1/2012,MAC003252,13.662
3043,10/2/2012,MAC003252,11.496
3044,10/3/2012,MAC003252,7.494
3045,10/4/2012,MAC003252,11.746
3046,10/5/2012,MAC003252,11.162
3047,10/6/2012,MAC003252,10.799
3048,10/7/2012,MAC003252,17.4160001
3049,10/8/2012,MAC003252,11.034
3050,10/9/2012,MAC003252,13.283
3051,10/10/2012,MAC003252,11.644
3052,10/11/2012,MAC003252,11.434
3053,10/12/2012,MAC003252,11.32
3054,10/13/2012,MAC003252,12.816
3055,10/14/2012,MAC003252,15.86
3056,10/15/2012,MAC003252,9.448
3057,10/16/2012,MAC003252,13.929
3058,10/17/2012,MAC003252,9.36
3059,10/18/2012,MAC003252,14.634
3060,10/19/2012,MAC003252,12.582
3061,10/20/2012,MAC003252,12.262
3062,10/21/2012,MAC003252,11.71
3063,10/22/2012,MAC003252,7.693
3064,10/23/2012,MAC003252,11.499
3065,10/24/2012,MAC003252,9.871
3066,10/25/2012,MAC003252,8.144
3067,10/26/2012,MAC003252,12.5830001
3068,10/27/2012,MAC003252,9.674
3069,10/28/2012,MAC003252,10.323
3070,10/29/2012,MAC003252,8.208
3071,10/30/2012,MAC003252,10.72
3072,10/31/2012,MAC003252,12.1140001
3073,11/1/2012,MAC003252,12.36
3074,11/2/2012,MAC003252,16.01
3075,11/3/2012,MAC003252,9.903
3076,11/4/2012,MAC003252,13.551
3077,11/5/2012,MAC003252,15.0379999
3078,11/6/2012,MAC003252,12.761
3079,11/7/2012,MAC003252,9.428
3080,11/8/2012,MAC003252,0.202
3081,11/9/2012,MAC003252,11.198
3082,11/10/2012,MAC003252,11.165
3083,11/11/2012,MAC003252,11.199
3084,11/12/2012,MAC003252,15.059
3085,11/13/2012,MAC003252,12.6080001
3086,11/14/2012,MAC003252,12.6249999
3087,11/15/2012,MAC003252,13.296
3088,11/16/2012,MAC003252,15.028
3089,11/17/2012,MAC003252,11.549
3090,11/18/2012,MAC003252,9.808
3091,11/19/2012,MAC003252,13.039
3092,11/20/2012,MAC003252,16.0190001
3093,11/21/2012,MAC003252,12.342
3094,11/22/2012,MAC003252,11.612
3095,11/23/2012,MAC003252,12.055
3096,11/24/2012,MAC003252,13.1230001
3097,11/25/2012,MAC003252,17.7919999
3098,11/26/2012,MAC003252,11.153
3099,11/27/2012,MAC003252,16.341
3100,11/28/2012,MAC003252,8.941
3101,11/29/2012,MAC003252,19.8399999
3102,11/30/2012,MAC003252,12.936
3103,12/1/2012,MAC003252,11.233
3104,12/2/2012,MAC003252,10.9770001
3105,12/3/2012,MAC003252,16.7590001
3106,12/4/2012,MAC003252,15.0820001
3107,12/5/2012,MAC003252,12.507
3108,12/6/2012,MAC003252,23.6279998
3109,12/7/2012,MAC003252,13.187
3110,12/8/2012,MAC003252,15.596
3111,12/9/2012,MAC003252,26.7610002
3112,12/10/2012,MAC003252,13.787
3113,12/11/2012,MAC003252,0.187
3114,12/12/2012,MAC003252,14.478
3115,12/13/2012,MAC003252,15.521
3116,12/14/2012,MAC003252,18.029
3117,12/15/2012,MAC003252,17.457
3118,12/16/2012,MAC003252,10.292
3119,12/17/2012,MAC003252,18.1970001
3120,12/18/2012,MAC003252,20.0049999
3121,12/19/2012,MAC003252,10.215
3122,12/20/2012,MAC003252,16.181
3123,12/21/2012,MAC003252,11.083
3124,12/22/2012,MAC003252,20.2809999
3125,12/23/2012,MAC003252,15.875
3126,12/24/2012,MAC003252,20.546
3127,12/25/2012,MAC003252,25.1699998
3128,12/26/2012,MAC003252,10.5
3129,12/27/2012,MAC003252,11.816
3130,12/28/2012,MAC003252,14.4140001
3131,12/29/2012,MAC003252,20.084
3132,12/30/2012,MAC003252,18.497
3133,12/31/2012,MAC003252,12.032
3134,1/1/2013,MAC003252,15.335
3135,1/2/2013,MAC003252,14.201
3136,1/3/2013,MAC003252,11.2849999
3137,1/4/2013,MAC003252,10.021
3138,1/5/2013,MAC003252,16.3900001
3139,1/6/2013,MAC003252,14.0460001
3140,1/7/2013,MAC003252,10.261
3141,1/8/2013,MAC003252,11.041
3142,1/9/2013,MAC003252,11.5150001
3143,1/10/2013,MAC003252,13.332
3144,1/11/2013,MAC003252,12.9139999
3145,1/12/2013,MAC003252,18.2790001
3146,1/13/2013,MAC003252,9.928
3147,1/14/2013,MAC003252,18.3970001
3148,1/15/2013,MAC003252,18.5260001
3149,1/16/2013,MAC003252,22.1090001
3150,1/17/2013,MAC003252,7.981
3151,1/18/2013,MAC003252,15.912
3152,1/19/2013,MAC003252,22.2460001
3153,1/20/2013,MAC003252,19.826
3154,1/21/2013,MAC003252,11.651
3155,1/22/2013,MAC003252,21.7659998
3156,1/23/2013,MAC003252,13.161
3157,1/24/2013,MAC003252,13.1700001
3158,1/25/2013,MAC003252,13.4239998
3159,1/26/2013,MAC003252,18.2739999
3160,1/27/2013,MAC003252,8.794
3161,1/28/2013,MAC003252,13.0239999
3162,1/29/2013,MAC003252,12.082
3163,1/30/2013,MAC003252,10.61
3164,1/31/2013,MAC003252,13.688
3165,2/1/2013,MAC003252,16.3729999
3166,2/2/2013,MAC003252,12.591
3167,2/3/2013,MAC003252,19.669
3168,2/4/2013,MAC003252,15.968
3169,2/5/2013,MAC003252,18.217
3170,2/6/2013,MAC003252,15.6920001
3171,2/7/2013,MAC003252,14.546
3172,2/8/2013,MAC003252,11.171
3173,2/9/2013,MAC003252,21.0340001
3174,2/10/2013,MAC003252,12.347
3175,2/11/2013,MAC003252,11.0039999
3176,2/12/2013,MAC003252,13.478
3177,2/13/2013,MAC003252,12.286
3178,2/14/2013,MAC003252,12.658
3179,2/15/2013,MAC003252,9.583
3180,2/16/2013,MAC003252,8.797
3181,2/17/2013,MAC003252,8.585
3182,2/18/2013,MAC003252,12.569
3183,2/19/2013,MAC003252,20.1420001
3184,2/20/2013,MAC003252,13.082
3185,2/21/2013,MAC003252,15.094
3186,2/22/2013,MAC003252,16.591
3187,2/23/2013,MAC003252,16.832
3188,2/24/2013,MAC003252,20.9400001
3189,2/25/2013,MAC003252,13.0979999
3190,2/26/2013,MAC003252,16.8899999
3191,2/27/2013,MAC003252,9.351
3192,2/28/2013,MAC003252,11.426
3193,3/1/2013,MAC003252,15.94
3194,3/2/2013,MAC003252,9.894
3195,3/3/2013,MAC003252,20.486
3196,3/4/2013,MAC003252,10.138
3197,3/5/2013,MAC003252,11.558
3198,3/6/2013,MAC003252,10.19
3199,3/7/2013,MAC003252,15.7
3200,3/8/2013,MAC003252,11.6449999
3201,3/9/2013,MAC003252,18.148
3202,3/10/2013,MAC003252,17.1949999
3203,3/11/2013,MAC003252,10.558
3204,3/12/2013,MAC003252,25.353
3205,3/13/2013,MAC003252,10.523
3206,3/14/2013,MAC003252,16.087
3207,3/15/2013,MAC003252,11.497
3208,3/16/2013,MAC003252,13.999
3209,3/17/2013,MAC003252,9.854
3210,3/18/2013,MAC003252,12.106
3211,3/19/2013,MAC003252,21.078
3212,3/20/2013,MAC003252,15.475
3213,3/21/2013,MAC003252,13.664
3214,3/22/2013,MAC003252,13.555
3215,3/23/2013,MAC003252,14.0720001
3216,3/24/2013,MAC003252,24.545
3217,3/25/2013,MAC003252,24.6329999
3218,3/26/2013,MAC003252,22.0429998
3219,3/27/2013,MAC003252,14.2090001
3220,3/28/2013,MAC003252,15.4679999
3221,3/29/2013,MAC003252,14.0270001
3222,3/30/2013,MAC003252,17.0840001
3223,3/31/2013,MAC003252,7.878
3224,4/1/2013,MAC003252,10.524
3225,4/2/2013,MAC003252,12.3990001
3226,4/3/2013,MAC003252,12.81
3227,4/4/2013,MAC003252,20.08
3228,4/5/2013,MAC003252,15.2269999
3229,4/6/2013,MAC003252,10.3
3230,4/7/2013,MAC003252,19.7730003
3231,4/8/2013,MAC003252,11.6320001
3232,4/9/2013,MAC003252,19.2110001
3233,4/10/2013,MAC003252,11.264
3234,4/11/2013,MAC003252,7.055
3235,4/12/2013,MAC003252,12.37
3236,4/13/2013,MAC003252,11.3800001
3237,4/14/2013,MAC003252,12.8630001
3238,4/15/2013,MAC003252,9.07
3239,4/16/2013,MAC003252,8.321
3240,4/17/2013,MAC003252,7.906
3241,4/18/2013,MAC003252,12.6839999
3242,4/19/2013,MAC003252,13.184
3243,4/20/2013,MAC003252,8.459
3244,4/21/2013,MAC003252,11.2509999
3245,4/22/2013,MAC003252,11.5239999
3246,4/23/2013,MAC003252,9.784
3247,4/24/2013,MAC003252,7.781
3248,4/25/2013,MAC003252,10.188
3249,4/26/2013,MAC003252,11.393
3250,4/27/2013,MAC003252,12.26
3251,4/28/2013,MAC003252,8.137
3252,4/29/2013,MAC003252,15.588
3253,4/30/2013,MAC003252,13.1079999
3254,5/1/2013,MAC003252,6.712
3255,5/2/2013,MAC003252,9.819
3256,5/3/2013,MAC003252,12.924
3257,5/4/2013,MAC003252,11.629
3258,5/5/2013,MAC003252,8.484
3259,5/6/2013,MAC003252,18.3669999
3260,5/7/2013,MAC003252,11.091
3261,5/8/2013,MAC003252,8.987
3262,5/9/2013,MAC003252,11.8139999
3263,5/10/2013,MAC003252,11.556
3264,5/11/2013,MAC003252,12.818
3265,5/12/2013,MAC003252,10.251
3266,5/13/2013,MAC003252,12.3579999
3267,5/14/2013,MAC003252,15.3369999
3268,5/15/2013,MAC003252,7.953
3269,5/16/2013,MAC003252,10.272
3270,5/17/2013,MAC003252,10.475
3271,5/18/2013,MAC003252,17.6169999
3272,5/19/2013,MAC003252,9.832
3273,5/20/2013,MAC003252,13.019
3274,5/21/2013,MAC003252,11.835
3275,5/22/2013,MAC003252,9.283
3276,5/23/2013,MAC003252,9.37
3277,5/24/2013,MAC003252,14.794
3278,5/25/2013,MAC003252,13.3679999
3279,5/26/2013,MAC003252,13.3549999
3280,5/27/2013,MAC003252,17.694
3281,5/28/2013,MAC003252,12.778
3282,5/29/2013,MAC003252,10.127
3283,5/30/2013,MAC003252,15.738
3284,5/31/2013,MAC003252,15.043
3285,6/1/2013,MAC003252,7.737
3286,6/2/2013,MAC003252,14.098
3287,6/3/2013,MAC003252,12.977
3288,6/4/2013,MAC003252,12.191
3289,6/5/2013,MAC003252,7.896
3290,6/6/2013,MAC003252,9.754
3291,6/7/2013,MAC003252,11.75
3292,6/8/2013,MAC003252,12.007
3293,6/9/2013,MAC003252,13.577
3294,6/10/2013,MAC003252,21.1140001
3295,6/11/2013,MAC003252,14.2850001
3296,6/12/2013,MAC003252,9.667
3297,6/13/2013,MAC003252,7.558
3298,6/14/2013,MAC003252,12.155
3299,6/15/2013,MAC003252,10.5520001
3300,6/16/2013,MAC003252,9.903
3301,6/17/2013,MAC003252,12.5110001
3302,6/18/2013,MAC003252,13.9609999
3303,6/19/2013,MAC003252,14.608
3304,6/20/2013,MAC003252,15.754
3305,6/21/2013,MAC003252,15.068
3306,6/22/2013,MAC003252,21.6169999
3307,6/23/2013,MAC003252,18.569
3308,6/24/2013,MAC003252,9.583
3309,6/25/2013,MAC003252,4.558
3310,6/26/2013,MAC003252,4.244
3311,6/27/2013,MAC003252,4.188
3312,6/28/2013,MAC003252,4.267
3313,6/29/2013,MAC003252,4.306
3314,6/30/2013,MAC003252,4.49
3315,7/1/2013,MAC003252,4.523
3316,7/2/2013,MAC003252,4.94
3317,7/3/2013,MAC003252,15.035
3318,7/4/2013,MAC003252,11.876
3319,7/5/2013,MAC003252,9.038
3320,7/6/2013,MAC003252,10.7
3321,7/7/2013,MAC003252,13.54
3322,7/8/2013,MAC003252,13.619
3323,7/9/2013,MAC003252,16.462
3324,7/10/2013,MAC003252,12.843
3325,7/11/2013,MAC003252,14.6779999
3326,7/12/2013,MAC003252,10.467
3327,7/13/2013,MAC003252,17.37
3328,7/14/2013,MAC003252,11.611
3329,7/15/2013,MAC003252,14.607
3330,7/16/2013,MAC003252,25.2529999
3331,7/17/2013,MAC003252,13.126
3332,7/18/2013,MAC003252,11.285
3333,7/19/2013,MAC003252,12.419
3334,7/20/2013,MAC003252,9.603
3335,7/21/2013,MAC003252,11.017
3336,7/22/2013,MAC003252,14.2609999
3337,7/23/2013,MAC003252,13.383
3338,7/24/2013,MAC003252,13.879
3339,7/25/2013,MAC003252,9.609
3340,7/26/2013,MAC003252,10.115
3341,7/27/2013,MAC003252,10.615
3342,7/28/2013,MAC003252,8.952
3343,7/29/2013,MAC003252,12.445
3344,7/30/2013,MAC003252,9.956
3345,7/31/2013,MAC003252,10.246
3346,8/1/2013,MAC003252,13.265
3347,8/2/2013,MAC003252,16.332
3348,8/3/2013,MAC003252,10.846
3349,8/4/2013,MAC003252,16.572
3350,8/5/2013,MAC003252,13.237
3351,8/6/2013,MAC003252,15.157
3352,8/7/2013,MAC003252,7.928
3353,8/8/2013,MAC003252,9.626
3354,8/9/2013,MAC003252,11.9120001
3355,8/10/2013,MAC003252,13.163
3356,8/11/2013,MAC003252,9.39
3357,8/12/2013,MAC003252,8.674
3358,8/13/2013,MAC003252,11.446
3359,8/14/2013,MAC003252,8.085
3360,8/15/2013,MAC003252,13.0490001
3361,8/16/2013,MAC003252,15.698
3362,8/17/2013,MAC003252,9.728
3363,8/18/2013,MAC003252,8.024
3364,8/19/2013,MAC003252,9.072
3365,8/20/2013,MAC003252,10.61
3366,8/21/2013,MAC003252,11.585
3367,8/22/2013,MAC003252,11.457
3368,8/23/2013,MAC003252,10.327
3369,8/24/2013,MAC003252,10.778
3370,8/25/2013,MAC003252,9.168
3371,8/26/2013,MAC003252,11.988
3372,8/27/2013,MAC003252,13.145
3373,8/28/2013,MAC003252,12.055
3374,8/29/2013,MAC003252,13.9620001
3375,8/30/2013,MAC003252,10.118
3376,8/31/2013,MAC003252,12.872
3377,9/1/2013,MAC003252,6.144
3378,9/2/2013,MAC003252,13.7109999
3379,9/3/2013,MAC003252,15.958
3380,9/4/2013,MAC003252,14.3999998
3381,9/5/2013,MAC003252,11.011
3382,9/6/2013,MAC003252,9.385
3383,9/7/2013,MAC003252,10.7180001
3384,9/8/2013,MAC003252,10.08
3385,9/9/2013,MAC003252,12.0279999
3386,9/10/2013,MAC003252,19.618
3387,9/11/2013,MAC003252,15.001
3388,9/12/2013,MAC003252,7.281
3389,9/13/2013,MAC003252,9.268
3390,9/14/2013,MAC003252,11.125
3391,9/15/2013,MAC003252,20.1529999
3392,9/16/2013,MAC003252,13.732
3393,9/17/2013,MAC003252,15.8560001
3394,9/18/2013,MAC003252,13.301
3395,9/19/2013,MAC003252,11.105
3396,9/20/2013,MAC003252,10.853
3397,9/21/2013,MAC003252,10.854
3398,9/22/2013,MAC003252,12.707
3399,9/23/2013,MAC003252,11.091
3400,9/24/2013,MAC003252,18.1130001
3401,9/25/2013,MAC003252,12.917
3402,9/26/2013,MAC003252,5.002
3403,9/27/2013,MAC003252,4.479
3404,9/28/2013,MAC003252,4.373
3405,9/29/2013,MAC003252,4.347
3406,9/30/2013,MAC003252,4.396
3407,10/1/2013,MAC003252,4.346
3408,10/2/2013,MAC003252,4.298
3409,10/3/2013,MAC003252,4.349
3410,10/4/2013,MAC003252,6.84
3411,10/5/2013,MAC003252,11.319
3412,10/6/2013,MAC003252,11.5889999
3413,10/7/2013,MAC003252,9.494
3414,10/8/2013,MAC003252,12.932
